,Unnamed: 0,course code,course name,teacher,comment time,chinese course name,body,mark,workload_num,year,semester,region（mainland2，international-3）
2458,2458,GE1222,Accounting in Everyday Life,Paul POH,2015-06-02 18:46:00,,"呢科讀既野同中學bafs內容差唔多
每個星期都有一份online assignment (week 4開始), 要買電子書先做到, 仲有3份限時3個鐘既assignment
原本上堂講exam係全mc,唔會有long question,結果考前幾日先話係考LQ,exam好難
reg呢科既人多數中學都讀過account,冇account底既人好易比人屈機",2.7,2,2014/15,SemB,
2459,2459,GE1306,Urban Development and Construction - from the Past to the Future,Annoying Meiyung,2015-06-02 16:45:00,城市發展導論,"The tutor who named Meiyung is freaking annoying.
Did't know why they started to count attendance starting from this sem.
And recorded it twice per lesson (before break/after break)
If you are those who are lazy to attend lesson, I suggest you don't choose this course.What is more, the lectures is boring.
If you are not majoring in architecture, I suggest you not to choose it cause it is a great torture.",3,0,2014/15,SemB,3
2460,2460,GE2313,Global IT Case Studies,mong yu,2015-06-02 15:30:00,全球信息技術 (IT) 案例研究,"chur,好CHUR,好CHUR,但唔會爛GRADE",3.7,4,2014/15,SemB,
2461,2461,GE1210,Celebrity and Scandals: Contemporary Issues in Hong Kong Popular Culture,Stella Chia,2015-06-02 14:06:00,,"1. Assignments X 5 (30%)
answer a question in fb group, write about 100-150 words, easy, but read the question carefully, otherwise you will lose marks easily, also pay attention to the tricky deadline2. Presentation X 1 (20%)
the teacher will assign the groups and topics, 5 to 6 ppl a group, 15 mins maximum, topics are not so difficult, try to be creative, both teacher and classmates will grade you (50% teacher & 50% classmates), peer evaluation",3.7,2,2014/15,SemB,3
2462,2462,GE1210,Celebrity and Scandals: Contemporary Issues in Hong Kong Popular Culture,Stella Chia,2015-06-02 12:34:00,,"1) 5份個人
實際好少野做,叫你搵一篇新聞講下感想.我都係搵左條LINK,打左一兩句就完.不過最緊要係要符合題目要求,有幾次交完Stella上堂都講返某D同學交既其實唔係Scandal/others, 所以都唔係是但搵新聞
2)小組
呢個要睇自己組個題目易唔易做,雖然同學之間比分我個組最低分,但Stella應該自己有調整
3)兩份Quiz
全部MC. 有專心上堂同睇Readings就識, 唔係難",3.7,1,2014/15,SemB,
2463,2463,GE2401,English for Science,Allan Cheung,2015-06-02 11:24:00,科技英語,"主要係教寫 scientific report, 不過個題目(out of sign, out of mind)就唔係scientific囉，係講garbage果然係B range嘅科，但都穩陣攞B range 嘅",3,2,2014/15,SemB,
2464,2464,GE1346,The Chemists Kitchen (The Science of Food and Cooking),"Chi Kit Andy SIU,Hoi Lun KWONG, Vincent Ko....",2015-06-02 11:11:00,化學家的廚房（食物以及烹飪的科學）,"平時上堂都只係上兩個鐘，其實冇tutorial，上堂會有片睇點整野食先整得好，科學原理係解釋的關鐽，功課就只係去完field trip 同 tasting experience 先各交一份一版紙嘅report, 呢兩個活動都有得食野，幾好玩呀，最後有個presentation（ppt＋video) 係要用科學原理去講解點樣整一個菜式,仲有個final exam ，不過溫晒lecture notes就一定識（本身係讀science，有d chem 野就梗係啊洗溫啦）識chem,bio去讀呢科就有d 著數嘅（因為可以溫少一兩份lecture notes），不過好多野都好易理解，唔需要識chem／bio先明",3.7,1,2014/15,SemB,
2465,2465,GE2225,Media and Consumption: Food and Fashion in Everyday Life,Fen Lin,2015-06-02 10:52:00,,"Class attendance & participation (10%): No idea about how she counts the attendance, but she shows a QR Code (about survey/vote/questions) almost every lesson and we need to finish it during the class, maybe it is one of the standardIndividual Assignment (20%): 3 assignments in total, each assignments contains 1-2 questions, and one A4 page is required for each question",4,2,2014/15,SemB,3
2466,2466,GE1301,Climate Change and Extreme Weather,Keith Ngan,2015-06-02 09:46:00,氣候變化與極端天氣,"會揀哩科係因為係GE指南哩度見到個grade唔錯，又唔係好重workload，但點知原來上個sem轉左tutor，變得伏左，好似唔少人上個sem既grade都唔好，所以一開頭上堂個陣已經擔心會晤會爛grade。workload又真係唔少既：
1. 每堂都有個pop quiz。但好簡單，得五題，基本上有溫翻上堂教既野都一定岩到起碼四題
2. 兩個mid term test。唔算難，比pop quiz難少少，有溫都唔會差得去邊，但Keith有少少中意出數字，所以都係要比少少心機去背
3. 一個group proj （present＋individual essay）。present就成group咁比分，essay就個別比分，今年Keith話每組新加左coordinator哩個位，我自己覺得做coordinator有d伏，好難有高分，所以最好避免做啦其實Keith唔係一個伏既tutor，好公平，只要你有付出有努力有溫書，基本上一定可以有好grade，我都係因為好驚爛grade所以好努力溫mid term做proj就有A+。自己本身唔係讀geog，但AL有讀過physics，課程入面有d physics既野，所以我get得幾容易，但geog既部分就麻麻地，同埋自己對哩方面無咩興趣。有咩問題Keith都好歡迎你去搵佢問，我就因proj問題搵左佢好幾次，每次都好好耐性答我，感覺Keith係有heart教書既",4.3,3,2014/15,SemB,
2467,2467,GE2252,Transport and Development,Jason Ni,2015-06-02 09:43:00,,"Individual assignment X 1 (10 pages)
Group / individual project X1 (Presentation + Paper)
Midterm
Final ExamJason 算係一個幾nice既lecturer, 之前個project 係individual 咁做, 同佢講返之後佢比我地分group / individual 做。
有d特別野要講:
1. 其實個course 原本冇寫要Final Exam，但係week 3/4 先通知我地有exam......Add/drop period 過左先至先斬後奏......Jason話係department 要求。 :(
2. Course Material 佢會響上堂前既午夜至朝早up上canvas
3. 冇attendance，不過有presentation 而佢唔認得你既話....... (全班around 20人)
4. 雖然又midterm 又 exam , 但係Jason 會抽返要考既ppt 出黎比我地 (原本有30-40份course documents) (Midterm: 2 ppt, Final Exam: 3-4 ppt)
5. Jason 成日強調呢個係GE黎，想大家盡量唔太辛苦，同埋比好grade
6. 如果大家係鍾意瘋狂consult，Jason 唔arm 你，因為佢感覺上好忙
7. 話就話Department of Architecture and Civil Engineering既GE，實際上唔洗計數，d concept亦好簡單
8. 長期小班教學......",3.7,2,2014/15,SemB,
2468,2468,GE2307,"Science, Fiction and the Supernatural","KONG Yuen Chong R., VELLAISAMY Arul Lenus Roy, MURPHY Margaret",2015-06-02 04:20:00,自然科學，科幻小說和超自然現象,"課程大概分為三part，有三個人教
基本前面兩個人講氣功同靈魂出竅我都冇點聽
系後面關於神話故事我覺得比較有趣先有聽
不過人人興趣唔一樣，亦有人覺得前面的部分比較有趣
要做的野大概有三樣
其中Exhibition 同 Presentation 系小組四個人做，感覺比較輕鬆，我地組都係present前三日左右先開始做，感覺只要大家分工合作，配合好，其實每個人要做的都唔多而且都好容易應付
最後系寫essay，有兩條問題比你選
個人認為以上三樣都最好選擇你較為感興趣的topic做，咁會比較有趣
總括來講依科唔會佔用你太多時間，課程內容又輕鬆唔難",3.7,1,2014/15,SemB,
2469,2469,GE1501,Chinese Civilisation - History and Philosophy,李果,2015-06-02 04:07:00,中國文化－歷史與哲學,"李sir開頭會講下present同份report的要求，之後上堂都係聽下present咁
present選題目同寫文的問題都可以consult佢，感覺佢人幾好
佢會清楚講佢想要乜同比意見你，對你的要求亦唔會過分高
同埋感覺搵到好的gpmates互相配合溝通都好重要",3.7,1,2014/15,SemB,
2470,2470,GE1336,Wearable Technology: Future Fashion and Textile,mui,2015-06-02 01:26:00,,"the group project wasnt easy. huge effort needed. yet, effort is quite proportional to the grade",3.3,3,2014/15,SemB,3
2471,2471,GE2218,Career Excellence in the 21st Century,"raysen, simon",2015-06-02 00:37:00,建立 21 世紀事業發展優勢,"workload唔算大
幾份500字reflection guest talk嗰幾堂有上有聽就寫到
mid term quiz有溫熟ppt就識
最後一份group present+report(3-4000字/group) 每組四人 要訪問一個人 了解受訪者嘅行業有咩改變 有咩opportunities同challenges for university graduates
講下受訪者嘅career story再apply返啲theories就ok
最好reg科前諗定有咩人比你訪問 我嗰組喺呢個step停左兩三個星期 因為搵唔到人訪問 食左好多檸檬XD
堂可以走 雖然我上哂 但真係唔算學到多野 
tutor都好好人^^",3.3,1,2014/15,SemB,
2472,2472,GE2129,Psychology for Young Professionals,Dennis Ip,2015-06-01 23:20:00,新晉專業人員心理學,"Dennis Ip會響第一堂講晒佢的要求
上堂: 唔好走堂,好多野會NOTE係無,主要係靠自己上堂聽。Dennis Ip雖然比較燥, 講簡都算清楚,而且我本身對心理學都少少興趣,我覺得上堂係幾得意,至少唔悶。2個QUIZ: 
QUIZ 1(40%) 的範圍係MODULE 1&2的形式係MC,好似係60題,QUIZ 1 係一定要溫書,因為考的野比較仔細,定義固然要熟,但NOTE提到的實驗要認真睇下,試過問數據。
QUIZ 2(30%) 的範圍係MODULE 3, 形式好似係MC+ESSAY(一頁),ESSAY個題目識就識,唔識就大件事,所以都係要溫書。",4,2,2014/15,SemB,
2473,2473,GE1205,Green Economics,Dr. Fan,2015-06-01 23:00:00,綠色經濟學,"1. 無讀過基礎Econ不好選這科(非常快)
2. 教學內容主要是econ為主，env.佔2成左右
3. MC QUIZ 50%，不溫不行
4. Project圍繞環境問題，可以做得很精彩，最重要是有economic solution(concept岩便行，不要怕錯)。P.S.資料搜集要做好， 不然會有人好狠地challenge內容
5. 努力會有回報的科",4,2,2014/15,SemB,
2474,2474,GE1501,Chinese Civilisation - History and Philosophy,王景松,2015-06-01 22:54:00,中國文化－歷史與哲學,"學期一開始有人同我講王sir係killer，不過其實佢唔係，放心reg啦:D
可能佢係理科人出身，比較注重邏輯同埋某啲字詞既定義，執正啲我諗都冇乜問題Group Project 題目自己諗，奉行「條路自己揀，_街唔好喊」原則，有得自己揀，梗係揀自己鐘意做既題目啦，做得開心啲既(不過我啲組員唔係咁睇=""=)，唯一係諗分題煩啲，不過其實組組都有呢個問題架啦~~",3.7,2,2014/15,SemB,
2475,2475,GE2223,Interpersonal Skills and Positive Personal Development,Estella,2015-06-01 22:39:00,積極個人成長及人際技巧,"Highly recommended.Light workload, perfect for final year students. The date of presentation can be chosen by urself, can avoid clashing other deadlines.",3.7,1,2014/15,SemB,3
2476,2476,GE2206,Sustainable Cities for the 21st Century,Dr. Frost (Australian),2015-06-01 22:15:00,,"幾乎每堂都會出field trip. 生動有趣, 一定唔會悶. 特別like urban planning 嘅同學一定要take 呢科assignment 平均分佈系13個week (4份in-class assignment + 1 mid term (MC) + 2 essays + 1 take home final quiz + 1 presentation). 所以唔會太chur.",4,2,2014/15,SemB,
2477,2477,GE1222,Accounting in Everyday Life,Paul,2015-06-01 21:39:00,,呢個世界係咪得我一個讀呢個course C-？淨係中學讀過入門Account，唔叫超吃力，係每3個禮拜左右就有個3個鐘既online quiz，都咪話易，同埋都話有Exam既GE就死緊架啦，個Exam難到真係企左係度。當然你上齊堂，個個禮拜溫就緊係游刃有餘。,1.7,3,2014/15,SemB,
2478,2478,GE2223,Interpersonal Skills and Positive Personal Development,Mary,2015-06-01 17:16:00,積極個人成長及人際技巧,"沒其他人講得咁輕鬆.tutor 經常唔check email,講書都幾悶. 自問 present+ report 都做得唔差但都爛 grade..",2.7,2,2014/15,SemB,
2479,2479,GE1214,Citizens and Criminal Justice,"BURKE John A., KOUROUTAKIS Antonios",2015-06-01 16:23:00,,"This course does not cover very deep law issue, It only introduces some basic stuff.
Assessment: (1) Court Visit Report: 30%
This part is interesting. They asked you to go to courts to listen to real trials. I went there for four times. The 30% is easy to get as long as you write questions carefully.
(2) Presentation+tutorial participation: 20%
You can get high marks as long as you do the presentations well and ask questions during the tutorials.
(3) Final Exam: 50%
Lecture: Mr. Burke John prepares lecture very well. He explains things well and gives us many examples. To be honest, you don't need to listen to lecutres, though. Reviewing notes is enough for the final exam.
The final exam requires you to integrate what you have learned throughout the semester. Besides reviewing lecture notes, participating in the tutorials is a good choice because you can have more ideas.",3.7,1,2014/15,SemB,3
2480,2480,GE1501,Chinese Civilisation - History and Philosophy,Li Lin,2015-06-01 12:51:00,中國文化－歷史與哲學,"今個Sem傳話下個sem轉英文教，搞到今年勁多人沖去讀。
其實Lecture因為堂堂都唔系同一個老師教，所以揀邊個section都無咩所謂。
不過真係唔好走堂，堂課好重要。
反而系tutorial要揀好D，因為唔同tutor上堂方式會好唔同。
LI LIn系好HEA，好多堂都係早放，上堂會Brief一次D assignment，但係唔會比好清楚嘅指示你。
最緊要系自己諗定條題目之後去搵佢講，佢consult嗰陣時會比個大方向你，要聽清楚之後跟住去做。佢好似特別中意古今反思同埋要例子。
呢科要好grade要靠自己比多D心機落去同埋搵reference，所以唔好拖到sem尾先做。",3.7,2,2014/15,SemB,
